ID	RunCaen.txt	RunDouglas.txt	RunInge.txt	RunKvist.txt	RunLogan.txt	RunMthomassen.txt	RunPetra.txt	RunRachid.txt	RunRien.txt	RunVohansen.txt
chr13_32929422_32936657_+	1	0	0	0	0	0	0	0	0	0
chr13_32929425_32930203_-	1.10218602968785	0	0	0	0	0	0	0	0	0
chr13_32929425_32930203_+	1.7408403984802	0	0	1.73441412830109	0	0	1.01944064370214	0	1.26173307016933	0
chr13_32929425_32930224_-	1.10956947206785	0	0	0	0	0	0	0	0	0
chr13_32929425_32930224_+	2.80635193866047	0	1.05646730854954	1.33655242000263	0	0	1	0	0	1
chr13_32929425_32930547_-	1.6723553105629	0	0	0	0	0	0	0	0	0
chr13_32929425_32930547_+	4.31425144835169	0	1.03526492384138	5.53106760252565	0	1	1.0594630943593	0	1.25474858476081	1
chr13_32929425_32930564_-	1454.8563042135	0	0	1.02930223664349	0	0	1.23589446592929	0	686.762688418712	0
chr13_32929425_32930564_+	16642.5990463998	32.8322548634817	41.9905590240361	7765.98604004675	372.344653842498	41.4616276261979	518.233471013294	0	2662.93345524188	68.5517938904406
chr13_32929425_32930577_+	1.9366435625573	0	0	1.63660234062864	0	1	1	0	0	0
chr13_32929425_32930617_+	0	0	0	1.07751411701842	0	0	0	0	0	0
chr13_32929425_32930647_-	1.03526492384138	0	0	0	0	0	0	0	1.11328165562529	0
chr13_32929425_32930647_+	2.49532607782241	1.03526492384138	1.03526492384138	6.52497703938833	0	1.03200827973421	1.12614047880071	0	0	0
chr13_32929425_32930648_+	1	0	0	0	0	0	0	0	0	0
chr13_32929425_32930651_+	0	0	0	1.0594630943593	0	0	0	0	0	0
chr13_32929425_32931617_+	0	0	0	0	0	0	1	0	0	0
chr13_32929425_32931878_-	0	0	0	0	0	0	0	0	1.20495483582568	0
chr13_32929425_32931878_+	1.81995236455138	0	1.07177346253629	2.17373153375883	0	0	1.10105679545314	0	0	1.03715504444619
chr13_32929425_32931976_+	0	0	0	0	0	0	1	0	0	0
chr13_32929425_32936659_+	1.26078740377576	0	1.03526492384138	1.1826089673461	1.13349032221078	1	1	0	0	0
chr13_32929425_32937315_+	1.25231079854012	0	0	0	0	0	0	0	0	0
chr13_32929425_32944538_+	1.41182789910563	0	1.03526492384138	0	0	0	0	0	0	0
chr13_32929425_32945092_+	1	0	0	0	0	0	0	0	0	0
chr13_32929425_32950806_-	1.10218602968785	0	0	0	0	0	0	0	0	0
chr13_32929425_32950806_+	1.31302924511956	0	1.17222387380425	1.1936557240608	0	0	0	0	0	0
chr13_32929425_32958029_+	0	0	0	1.14720269043988	0	0	0	0	0	0
chr13_32929425_32972722_+	0	0	0	1.13745514210877	0	0	0	0	0	0
chr13_32929426_32930566_+	1	0	0	0	0	0	0	0	0	0
chr13_32929430_32930564_-	1.16713511066789	0	0	0	0	0	0	0	0	0
chr13_32929473_32937539_-	0	0	0	0	0	0	0	0	1	0
chr13_32929473_32937539_+	1	0	0	0	0	0	0	0	0	0
chr13_32929722_32930484_-	1.14869835499704	0	0	0	0	0	0	0	1.18358842359594	0
chr13_32929722_32930484_+	0	0	0	1.07751411701842	0	0	1.06293507041105	0	0	0
chr13_32930322_32930564_+	1.91722111681291	0	1.03526492384138	1.23548743402594	0	0	1	0	0	0
chr13_32930571_33069054_+	1	0	0	0	0	0	0	0	0	0
chr13_32930572_32930652_+	0	0	0	1.10069417125221	0	0	0	0	0	0
chr13_32930575_32930653_+	0	0	0	0	0	0	0	0	1.06714040067682	0
chr13_32930581_32990844_+	1	0	0	1	0	0	0	0	0	0
chr13_32930582_33087627_+	1	0	0	0	0	0	0	0	0	0
chr13_32930583_33152804_+	0	0	0	0	0	0	0	0	1	0
chr13_32930584_33014251_-	1.05646730854954	0	0	0	0	0	0	0	0	0
chr13_32930584_33014251_+	1.24573093961552	0	0	1	0	0	0	0	0	0
chr13_32930584_33017794_+	1	0	0	0	0	0	0	0	0	0
chr13_32930585_33014251_+	0	0	0	0	1	0	0	0	0	0
chr13_32930588_32936687_+	0	0	0	0	0	0	0	0	1.07781325783818	0
chr13_32930589_32972419_+	0	0	0	0	0	0	0	0	1.03492776707986	0
chr13_32930589_33081213_+	1	0	0	0	0	0	0	0	0	0
chr13_32930589_33184794_+	0	0	0	0	0	0	1	0	0	0
chr13_32930590_32972420_+	0	0	0	0	0	0	0	0	1.12859673275058	0
chr13_32930592_32954248_+	0	0	0	0	1	0	0	0	0	0
chr13_32930597_33035321_+	1	0	0	0	0	0	0	0	0	0
chr13_32930600_32981445_+	1	0	0	0	0	0	0	0	0	0
chr13_32930608_33084021_+	0	0	0	1	0	0	0	0	1	0
chr13_32930609_33019586_+	1	0	0	1	0	0	0	0	0	0
chr13_32930610_33063785_+	1.03526492384138	0	0	1	0	0	0	0	1	0
chr13_32930614_32932050_+	0	0	0	0	0	0	0	0	1	0
chr13_32930614_33211868_-	1	0	0	0	0	0	0	0	0	0
chr13_32930614_33211868_+	0	0	0	0	0	0	0	0	1	0
chr13_32930617_33171011_+	0	0	0	0	0	0	0	0	1	0
chr13_32930619_33092820_+	1	0	0	0	0	0	0	0	0	0
chr13_32930633_33163636_-	1	0	0	0	0	0	0	0	0	0
chr13_32930633_33163636_+	0	0	0	0	0	0	0	0	1	0
chr13_32930634_33023107_+	0	0	0	0	0	0	0	0	1	0
chr13_32930636_32982774_+	1.03526492384138	0	0	0	0	0	0	0	0	0
chr13_32930636_33030326_+	1	0	0	0	0	0	0	0	0	0
chr13_32930638_32972368_-	0	0	0	0	0	0	0	0	1	0
chr13_32930647_32930675_+	1	0	0	0	0	0	0	0	0	0
chr13_32930652_32931998_+	0	0	0	1.0594630943593	0	0	0	0	0	0
chr13_32930653_32931933_+	0	0	0	0	0	0	0	0	1.08345462984943	0
chr13_32930654_32944636_+	0	0	0	1.11279279827897	0	0	0	0	0	0
chr13_32930668_32931978_-	0	0	0	0	0	0	0	0	1	0
chr13_32930669_32931979_-	0	0	0	0	0	0	0	0	1.13003738801929	0
chr13_32930695_33053902_-	1	0	0	0	0	0	0	0	0	0
chr13_32930695_33053902_+	1	0	0	0	0	0	0	0	0	0
chr13_32930701_33093834_+	1.03526492384138	0	0	0	0	0	0	0	0	0
chr13_32930705_32937529_+	0	0	0	0	0	0	0	0	1.06714040067682	0
chr13_32930710_32930733_-	0	0	0	0	0	0	0	0	1.07460782832132	0
chr13_32930710_32937534_+	0	0	0	0	0	0	0	0	1	0
chr13_32930719_32937315_+	0	0	0	0	0	0	1.01944064370214	0	0	0
chr13_32930728_33182246_+	0	0	0	0	0	0	0	0	1	0
chr13_32930739_32931916_+	1	0	0	0	0	0	0	0	0	0
chr13_32930742_32936656_+	1	0	0	0	0	0	0	0	0	0
chr13_32930745_32931857_+	0	0	0	1.11944768473638	0	0	0	0	0	0
chr13_32930746_32931617_-	0	0	0	0	0	0	0	0	1.2401545610589	0
chr13_32930746_32931617_+	4.1121111035275	1.03526492384138	1.45466712909291	11.7064268854283	0	1.05120478661223	1.34360302103186	0	0	1
chr13_32930746_32931878_-	252.521542296579	0	0	0	0	1	1.1046650785975	0	1838.96025353457	0
chr13_32930746_32931878_+	13345.7363523894	26.0996363230101	35.3196261232327	7166.15260390802	1285.75361681084	51.2489440634902	405.81332008741	0	731.020338501431	50.1604946620772
chr13_32930746_32931922_-	1.20254960379684	0	0	0	0	0	0	0	1.11649997107838	0
chr13_32930746_32931922_+	3.91825948515588	0	1.28470839766091	3.68244454087849	0	1	1.12614047880071	0	0	1.07569058622018
chr13_32930746_32931933_-	0	0	0	0	0	0	0	0	1.03492776707986	0
chr13_32930746_32931933_+	1.32956879359882	0	0	1.85292271822362	0	1	1.01944064370214	0	0	0
chr13_32930746_32936659_+	1.17461894308802	0	0	1.59346877771665	0	0	1.03925922603184	0	0	0
chr13_32930746_32937315_+	0	0	0	1.13745514210877	0	0	0	0	0	0
chr13_32930746_32944538_+	1.17692467278974	0	1	0	0	0	1	0	0	0
chr13_32930746_32945092_+	0	0	1.03526492384138	1.09587269113524	0	0	0	0	0	0
chr13_32930746_32950806_+	1.37118784224393	0	0	0	0	0	0	0	0	0
chr13_32930749_32931881_+	1.05646730854954	0	0	0	0	0	0	0	0	0
chr13_32930803_32954167_+	0	0	0	0	0	0	0	1	0	0
chr13_32931429_32953572_-	0	0	0	0	0	0	0	0	1	0
chr13_32931667_32931878_-	0	0	0	0	0	0	0	0	1.39731444443564	0
chr13_32931667_32931878_+	2.62079736876226	0	1.28886075273298	6.91250266725413	1.24126514253338	1.03200827973421	1.38821117219491	0	0	1.07569058622018
chr13_32931667_32936659_+	0	0	0	0	0	0	1	0	0	0
chr13_32931686_32931878_-	0	0	0	0	0	0	0	0	1.14935205483233	0
chr13_32931686_32931878_+	1.3266068730052	0	1.03526492384138	1.23800164020178	0	0	1.01944064370214	0	0	0
chr13_32931686_32931922_-	1.16713511066789	0	0	0	0	0	0	0	0	0
chr13_32931884_32931907_-	0	0	0	0	0	0	0	0	1.02189714865412	0
chr13_32931903_33151853_+	0	0	0	0	0	0	0	0	1	0
chr13_32931905_32972324_+	0	0	0	1.13525250955905	0	0	0	0	0	0
chr13_32931905_33071156_+	0	0	0	0	0	0	0	0	1	0
chr13_32931907_33162560_+	0	0	0	0	0	0	0	0	1	0
chr13_32931907_33206323_+	0	0	0	0	0	0	0	0	1.03492776707986	0
chr13_32931908_33096122_+	0	0	0	0	0	0	0	0	1	0
chr13_32931910_33124470_+	0	0	0	0	1	0	0	0	0	0
chr13_32931911_33031649_+	1	0	0	0	0	0	0	0	0	0
chr13_32931914_33090527_+	1	0	0	0	0	0	0	0	1	0
chr13_32931916_33543039_+	0	0	0	0	0	0	0	0	1	0
chr13_32931917_32931954_+	0	0	0	1.09587269113524	0	0	0	0	0	0
chr13_32931919_32945156_+	0	0	0	0	0	0	0	0	1.08074793386765	0
chr13_32931928_32945165_+	0	0	0	0	0	0	0	0	1	0
chr13_32931936_32944628_+	0	0	0	0	0	0	0	0	1.07107548307291	0
chr13_32931948_33158282_+	1.15548317276381	0	0	0	0	0	0	0	1	0
chr13_32931956_32932007_-	0	0	0	0	0	0	0	1.00773136921715	0	0
chr13_32931956_32932007_+	0	0	0	0	0	0	0	1.00385824159448	0	0
chr13_32931957_32937455_+	0	0	0	0	0	0	0	1.00385824159448	0	0
chr13_32931964_32937596_+	1	0	0	0	0	0	0	0	0	0
chr13_32931966_32936659_-	1.07177346253629	0	0	0	0	0	0	0	0	0
chr13_32931966_32936659_+	0	0	1.03526492384138	1.11944768473638	0	0	1	0	0	0
chr13_32931966_32936728_-	0	0	0	0	0	0	0	1.01287430882119	0	0
chr13_32931966_32936728_+	0	0	1.07177346253629	0	0	0	0	1.01907519149129	0	0
chr13_32931966_32937506_-	0	0	0	0	0	0	0	1.00773136921715	0	0
chr13_32931966_32937506_+	0	0	0	0	0	0	0	1.01868466120818	0	0
chr13_32931966_32937551_-	0	0	0	0	0	0	0	1.00898141475872	0	0
chr13_32931966_32937551_+	0	0	0	0	0	0	0	1.00385824159448	0	0
chr13_32931966_32938140_+	0	0	0	0	0	0	1	0	0	0
chr13_32931966_32944636_+	1.65049767057571	0	0	1.72117461038531	0	0	0	0	0	0
chr13_32931966_32953937_+	0	0	0	0	0	0	1	0	0	0
chr13_32931970_32932037_+	0	0	0	0	0	0	1	0	0	0
chr13_32931973_32953623_+	0	0	0	0	0	0	0	0	1.05758973424189	0
chr13_32931975_33135800_+	1.03526492384138	0	0	0	0	0	0	0	0	0
chr13_32931976_32936754_+	0	0	0	0	0	0	1	0	0	0
chr13_32931976_32937321_+	0	0	0	0	0	0	1	0	0	0
chr13_32931977_33069469_+	1	0	0	0	0	0	0	0	0	0
chr13_32931984_32932044_+	1.45658253519162	0	0	0	0	0	0	0	0	0
chr13_32931986_32937585_-	0	0	0	0	0	0	0	1.00773136921715	0	0
chr13_32931987_33123417_+	1	0	0	0	0	0	0	0	0	0
chr13_32931990_32936771_-	0	0	0	0	0	0	0	0	1.02189714865412	0
chr13_32931990_32936771_+	0	0	0	0	0	0	1	0	0	0
chr13_32931994_32932054_+	0	0	0	0	0	0	0	0	1	0
chr13_32931996_33135903_-	1	0	0	0	0	0	0	0	0	0
chr13_32932004_32953497_-	0	0	0	0	0	0	0	0	1.09981427669245	0
chr13_32932005_33110257_+	1.05646730854954	0	0	0	0	0	0	0	1	0
chr13_32932007_32936727_+	0	0	0	0	0	0	0	1.00385824159448	0	0
chr13_32932020_32944679_+	1	0	0	0	0	0	0	0	0	0
chr13_32932022_32936705_+	0	0	0	0	0	0	1	0	0	0
chr13_32932031_33168758_+	1.13229362534054	0	0	0	0	0	0	0	1	0
chr13_32932032_33175566_+	1	0	0	0	0	0	0	0	0	0
chr13_32932034_32945094_-	0	0	0	0	0	0	0	0	1.07781325783818	0
chr13_32932035_32936817_-	0	0	0	0	0	0	0	1	0	0
chr13_32932036_32936662_+	0	0	0	0	0	0	0	1	0	0
chr13_32932045_33124327_+	1	0	0	0	0	0	0	0	0	0
chr13_32932051_32936800_+	0	0	0	1.20275813665658	0	0	0	0	0	0
chr13_32932052_33187986_+	1	0	0	0	0	0	1	0	0	0
chr13_32932053_32936794_+	0	0	0	1.0594630943593	0	0	0	0	0	0
chr13_32932053_33072094_+	1	0	0	0	0	0	0	0	0	0
chr13_32932054_32936800_+	0	0	0	1.58157443181208	0	0	1	0	0	0
chr13_32932054_33033286_+	1.18920711500272	0	0	0	0	0	0	0	0	0
chr13_32932055_32954499_+	1	0	0	0	0	0	0	0	0	0
chr13_32932057_32937661_-	0	0	0	0	0	0	0	1.00385824159448	0	0
chr13_32932062_32936742_+	0	0	0	0	0	0	0	1	0	0
chr13_32932065_32936659_-	0	0	0	0	0	0	0	1	0	0
chr13_32932065_32936659_+	1.15548317276381	0	0	0	0	0	0	0	0	0
chr13_32932066_32936610_-	0	0	0	0	0	0	0	0	1.07107548307291	0
chr13_32932066_32936659_-	576.619144405597	0	1.03526492384138	1.37980737032089	0	1	1.07146319330514	2.89834907695644	1350.60645380029	1.11565791776154
chr13_32932066_32936659_+	14456.0570482381	20.613950131647	27.6418506112508	5974.48359108491	930.692432733781	36.2184941606126	355.093837963893	2.99444367242321	758.964831234028	45.8289136780133
chr13_32932066_32936679_+	1.09372354772644	0	0	1.06935954481312	0	0	0	0	0	0
chr13_32932066_32936696_-	0	0	0	0	0	0	0	1.00385824159448	0	0
chr13_32932066_32936728_-	1.16442350830522	0	0	0	0	0	0	1.01515846487711	1.12709671042187	0
chr13_32932066_32936728_+	1.22073019760406	0	1.03526492384138	1.51017652911901	0	1.03200827973421	1	1.01086925774628	1.17875532022675	0
chr13_32932066_32937315_-	0	0	0	0	0	0	0	1.04626217047092	0	0
chr13_32932066_32937315_+	1.90054145622243	0	1.03526492384138	1.33983324900549	0	0	1	1.06129078658084	0	0
chr13_32932066_32937506_+	0	0	0	1.12246204830937	0	0	0	0	0	0
chr13_32932066_32937551_-	0	0	0	0	0	0	0	1.01476943556309	0	0
chr13_32932066_32937551_+	0	0	0	0	0	0	0	1.01618723731919	0	0
chr13_32932066_32939562_-	0	0	0	0	0	0	0	1.01978405266005	0	0
chr13_32932066_32939562_+	0	0	0	0	0	0	0	1.01757201506905	0	0
chr13_32932066_32944538_-	3.23032085405682	0	0	0	0	0	0	2.00134879716608	2.06843458186332	0
chr13_32932066_32944538_+	111.727289667204	1.17222387380425	2.37425439449675	106.522419754476	0	1.06504108943996	3.09256604065185	1.99362548136974	1.80659810431054	1.24469258946402
chr13_32932066_32944552_+	0	0	0	1.0594630943593	0	0	0	0	0	0
chr13_32932066_32944603_+	0	0	0	1.08445720458648	0	0	0	0	0	0
chr13_32932066_32945092_-	1.53827478501006	0	0	0	0	0	0	0	1.14976736281635	0
chr13_32932066_32945092_+	12.2794744210541	0	1.07177346253629	6.80981452289697	0	1	1.05103048414282	0	0	1.11565791776154
chr13_32932066_32950806_-	1.12201845430196	0	0	0	0	0	0	0	1.10141429496644	0
chr13_32932066_32950806_+	1.60356789881319	0	1.03526492384138	1.46045659866267	0	1	1.03098742495292	0	0	1
chr13_32932067_32936662_+	1	0	0	0	0	0	0	0	0	0
chr13_32932069_32936662_-	0	0	0	0	0	0	0	0	1	0
chr13_32932069_32936662_+	0	0	0	0	0	0	0	0	1	0
chr13_32932697_32973206_+	0	0	0	1.11623422622501	0	0	1	0	0	0
chr13_32933160_32945228_-	0	0	0	0	0	0	0	0	1	0
chr13_32933160_32945228_+	1.03526492384138	0	0	0	0	0	0	0	0	0
chr13_32933353_32946034_-	1.09372354772644	0	0	0	0	0	0	0	0	0
chr13_32934493_32943506_+	0	0	0	1.12246204830937	0	0	0	0	0	0
chr13_32934698_32943157_+	0	0	1.03526492384138	0	0	0	0	0	0	0
chr13_32934707_33011230_-	0	1	0	0	0	0	0	0	0	0
chr13_32935224_32953503_-	0	0	0	0	0	0	0	0	1	0
chr13_32935271_32936734_+	0	0	0	0	0	0	0	1	0	0
chr13_32935295_32945191_-	1.09372354772644	0	0	0	0	0	0	0	0	0
chr13_32935642_32972830_+	1	0	0	0	0	0	0	0	0	0
chr13_32936668_32936779_+	0	0	0	0	0	0	0	0	1.02189714865412	0
chr13_32936679_32937315_-	1.05646730854954	0	0	0	0	0	0	1.04195375785289	0	0
chr13_32936679_32937315_+	1.28028424685101	0	1.03526492384138	1.3660119150134	0	1	1.03098742495292	1.04509979291838	0	0
chr13_32936679_32937506_-	0	0	0	0	0	0	0	1.01552251250428	0	0
chr13_32936679_32937506_+	1.19454744085685	0	0	1.21350915137743	0	1.03200827973421	0	1.02799476425879	0	0
chr13_32936679_32937577_-	0	0	0	0	0	0	0	1.01678222260946	0	0
chr13_32936679_32937577_+	0	0	0	0	0	0	0	1.01732075237545	0	0
chr13_32936679_32937647_+	0	0	0	1.07751411701842	1.15622412339244	0	0	0	0	0
chr13_32936679_32944538_-	0	0	0	0	0	0	0	1.04206616806903	0	0
chr13_32936679_32944538_+	0	1.03526492384138	0	1.12530100064931	0	0	0	1.05292433352703	1	0
chr13_32936679_32944552_-	0	0	0	0	0	0	0	1.02568172590323	0	0
chr13_32936679_32944552_+	0	0	0	0	0	0	0	1.02568172590323	0	0
chr13_32936679_32944603_-	1.12737820415783	0	0	0	0	0	0	0	0	0
chr13_32936679_32944603_+	1.21098256808745	0	1.03526492384138	1.25199024497998	0	0	1	0	0	0
chr13_32936679_32944636_-	0	0	0	0	0	0	0	0	1.02189714865412	0
chr13_32936679_32944636_+	2.03793674728935	0	0	2.97380656839637	0	1	1	0	1.15619820781269	0
chr13_32936679_32945092_+	1.16158634964154	0	0	1.20275813665658	0	0	0	0	0	0
chr13_32936679_32953937_+	0	0	0	1.13525250955905	0	0	1	0	0	0
chr13_32936679_32953940_+	0	0	1.03526492384138	0	0	0	0	0	0	0
chr13_32936679_32954167_+	0	0	0	1.09587269113524	0	0	0	0	0	0
chr13_32936682_32937493_+	0	0	0	1.13525250955905	0	0	0	0	0	0
chr13_32936683_32937460_+	0	0	0	0	0	0	0	1	0	0
chr13_32936686_33045344_+	0	0	0	0	1	0	0	0	0	0
chr13_32936687_33045247_+	0	0	0	0	1.03925922603184	0	0	0	0	0
chr13_32936689_33479047_-	0	0	0	0	0	0	0	0	1	0
chr13_32936694_32937316_-	0	0	0	0	0	0	0	1.01757201506905	0	0
chr13_32936694_32937316_+	0	0	0	0	0	0	0	1.01961493570809	0	0
chr13_32936695_32936716_-	0	0	0	0	0	0	0	0	1.07460782832132	0
chr13_32936696_32936818_-	0	0	0	0	0	0	0	1.00385824159448	0	0
chr13_32936696_32944538_-	0	0	0	0	0	0	0	1	0	0
chr13_32936698_32974360_+	0	0	0	1.0594630943593	0	0	0	0	0	0
chr13_32936702_33001305_+	0	0	0	1	0	0	0	0	0	0
chr13_32936714_32936752_+	1.26139663170026	0	0	0	0	0	0	0	0	0
chr13_32936715_32937315_-	0	0	0	0	0	0	0	1.01649251883397	0	0
chr13_32936715_32937315_+	0	0	0	0	0	0	0	1.01435172986115	0	0
chr13_32936715_32937479_+	0	0	0	0	0	0	0	1	0	0
chr13_32936716_33215813_+	0	0	0	0	0	0	0	1	0	0
chr13_32936720_32936800_-	0	0	0	0	0	0	0	1	0	0
chr13_32936723_32936754_+	0	0	0	0	0	0	0	0	0	1
chr13_32936724_32936791_+	0	0	0	0	0	0	1.03098742495292	0	0	0
chr13_32936725_32937664_-	0	0	0	0	0	0	0	1.01515846487711	0	0
chr13_32936725_32937664_+	0	0	0	0	0	0	0	1.013410768795	0	0
chr13_32936728_32937317_-	0	0	0	0	0	0	0	1	0	0
chr13_32936728_32937317_+	0	0	0	0	0	0	0	1.00773136921715	0	0
chr13_32936731_33030424_+	1	0	0	0	0	0	0	0	1	0
chr13_32936732_33080384_-	0	0	0	0	0	0	0	1	0	0
chr13_32936736_33005475_+	1	0	0	0	0	0	0	0	0	0
chr13_32936741_32959841_-	0	0	0	0	0	0	0	1	0	0
chr13_32936741_32959841_+	1.17222387380425	0	0	0	0	0	0	0	1	0
chr13_32936741_33124457_+	1	0	0	0	0	0	0	0	0	0
chr13_32936751_32937415_-	0	0	0	0	0	0	0	1.00385824159448	0	0
chr13_32936751_32937415_+	0	0	0	0	0	0	0	1.01000392731216	0	0
chr13_32936753_32937374_+	0	0	0	0	0	0	0	0	1.16876895344059	0
chr13_32936775_32937415_+	0	0	0	0	0	0	0	1	0	0
chr13_32936777_32936808_-	0	0	0	0	0	0	0	1.00773136921715	0	0
chr13_32936777_32936808_+	0	0	0	0	0	0	0	1.00612206531066	0	0
chr13_32936777_32937098_+	1	0	0	0	0	0	0	0	0	0
chr13_32936780_32937348_-	0	0	0	0	0	0	0	1.01086925774628	0	0
chr13_32936780_32937348_+	0	0	0	0	0	0	0	1.01086925774628	0	0
chr13_32936784_32937315_-	0	0	0	0	0	0	0	1.00385824159448	0	0
chr13_32936784_32937315_+	0	0	0	0	0	0	0	1.00773136921715	0	0
chr13_32936785_32937312_-	0	0	0	0	0	0	0	1.00898141475872	0	0
chr13_32936785_32937312_+	0	0	0	0	0	0	0	1.01000392731216	0	0
chr13_32936795_32958523_+	1.03526492384138	0	0	0	0	0	0	0	0	0
chr13_32936799_33037503_+	0	0	0	1	0	0	0	0	0	0
chr13_32936800_33000607_-	0	0	0	0	0	0	0	1	0	0
chr13_32936800_33000607_+	1.17222387380425	0	0	0	0	0	0	0	0	0
chr13_32936820_32937316_+	0	0	0	0	0	0	0	0	1.07460782832132	0
chr13_32936820_33467383_+	1.03526492384138	0	0	0	0	0	0	0	0	0
chr13_32936823_32944688_+	1.03526492384138	0	0	0	0	0	0	0	0	0
chr13_32936825_32937312_+	0	0	0	0	0	0	0	1.00612206531066	0	0
chr13_32936826_32937316_-	0	0	0	0	0	0	0	1.00773136921715	0	0
chr13_32936826_32937316_+	0	0	0	0	0	0	0	1.00773136921715	0	0
chr13_32936828_33174459_-	1	0	0	0	0	0	0	1	0	0
chr13_32936828_33174459_+	1.42256665286222	0	0	0	0	0	0	0	1	0
chr13_32936829_32937315_+	0	0	0	0	0	0	0	0	1	0
chr13_32936829_33104986_+	1.1161231740339	0	0	0	0	0	0	0	0	0
chr13_32936830_32937262_+	0	0	0	0	0	0	0	0	1.07107548307291	0
chr13_32936830_32937315_-	660.975569646891	0	0	1.16851794724427	0	0	1.37560120958717	2.93511909318546	1223.18094953815	0
chr13_32936830_32937315_+	21442.0667249547	39.3308387918269	33.0178821417319	7633.73624978719	146.898992850463	62.105370785353	455.871471553599	3.18916647265488	2320.79564537804	45.6848259500199
chr13_32936830_32937317_-	1	0	0	0	0	0	0	1.013410768795	0	0
chr13_32936830_32937317_+	1	0	0	1.24597884779614	0	0	1	1.0139007664751	0	0
chr13_32936830_32937336_-	0	0	0	0	0	0	0	1.00385824159448	0	0
chr13_32936830_32937336_+	0	0	0	0	0	0	0	1.01287430882119	0	0
chr13_32936830_32937506_+	1.19787109727022	0	0	0	0	0	0	0	0	0
chr13_32936830_32937551_-	0	0	0	0	0	0	0	1.01476943556309	0	0
chr13_32936830_32937551_+	0	0	0	0	0	0	0	1.01000392731216	0	0
chr13_32936830_32938053_+	0	0	0	1.04683938172732	0	0	1	0	0	0
chr13_32936830_32939562_-	0	0	0	0	0	0	0	1.08138299949244	0	0
chr13_32936830_32939562_+	1.12201845430196	0	0	1.33396424420938	0	0	1	1.07732464563847	0	0
chr13_32936830_32941812_-	0	0	0	0	0	0	0	1.02041439255061	0	0
chr13_32936830_32941812_+	0	0	0	0	0	0	0	1.02026322228742	0	0
chr13_32936830_32944538_-	5.39037119346188	0	0	0	0	0	0	1.7330804511008	1.77690103776946	0
chr13_32936830_32944538_+	91.5723008515135	1.13229362534054	7.32907405277475	116.507205635999	0	1.2662293813652	2.97494142894458	1.73440209260917	1.66667276995149	1.33436387501645
chr13_32936830_32944552_+	0	0	0	0	0	0	1	0	0	0
chr13_32936830_32945092_-	1.36968180943544	0	0	0	0	0	0	0	0	0
chr13_32936830_32945092_+	4.25882797564794	0	1.07177346253629	2.25832654465646	0	0	1.01944064370214	0	1.02189714865412	0
chr13_32936830_32950806_-	1.03526492384138	0	0	0	0	0	0	0	0	0
chr13_32936830_32950806_+	1.1368342978556	0	0	1.18997560023892	1.03925922603184	0	0	0	0	0
chr13_32936830_32953453_+	0	0	0	0	0	1	0	0	0	0
chr13_32936830_32974311_+	0	0	0	0	0	0	0	0	1	0
chr13_32937273_32954248_+	0	0	0	0	1	0	0	0	0	0
chr13_32937275_32954250_+	0	0	0	0	1	0	0	0	0	0
chr13_32937320_32972848_+	0	0	0	0	0	0	0	1	0	0
chr13_32937321_32937351_+	0	0	0	0	0	0	0	0	1.03492776707986	0
chr13_32937322_32937350_+	0	0	0	0	0	0	0	0	1.04427378242741	0
chr13_32937324_32937505_-	0	0	0	0	0	0	0	1.01907519149129	0	0
chr13_32937324_32937505_+	0	0	0	0	0	0	0	1.01781264058498	0	0
chr13_32937324_32944537_-	0	0	0	0	0	0	0	1.02041439255061	0	0
chr13_32937324_32944537_+	1.26938715796793	0	0	1.15225000570453	0	0	0	1.01435172986115	0	0
chr13_32937324_33143209_+	0	0	0	0	0	0	0	0	1	0
chr13_32937325_33024129_-	0	0	0	0	0	0	0	1.01228161030499	0	0
chr13_32937325_33024129_+	1.16158634964154	0	0	1	0	0	0	1	0	0
chr13_32937327_33131470_-	0	0	0	0	0	0	0	1	0	0
chr13_32937337_33120952_+	0	0	0	0	0	0	0	1	0	0
chr13_32937340_33464035_-	0	0	0	0	0	0	0	0	1	0
chr13_32937342_33180987_+	0	0	0	1	0	0	0	0	0	0
chr13_32937346_32944555_-	0	0	0	0	0	0	0	1	0	0
chr13_32937348_32990534_+	0	0	0	0	0	0	0	1	0	0
chr13_32937353_32937508_-	0	0	0	0	0	0	0	1.00385824159448	0	0
chr13_32937358_32965861_-	0	0	0	0	0	0	0	1	0	0
chr13_32937361_33034729_+	1	0	0	0	0	0	0	0	0	0
chr13_32937366_32995585_-	0	0	0	0	0	0	0	1.00385824159448	0	0
chr13_32937366_32995585_+	0	0	0	0	0	0	0	0	1	0
chr13_32937370_32944536_-	0	0	0	0	0	0	0	1.0139007664751	0	0
chr13_32937370_32944536_+	0	0	0	0	0	0	0	1.0139007664751	0	0
chr13_32937375_33081584_+	0	0	0	0	0	0	0	0	1	0
chr13_32937407_32964951_-	0	0	0	0	0	0	0	1	0	0
chr13_32937407_32964951_+	0	0	0	0	0	0	0	1	0	0
chr13_32937408_32937500_+	0	0	0	1.15062352709842	0	0	0	0	0	0
chr13_32937409_32944682_+	0	0	0	0	0	0	1	0	0	0
chr13_32937411_33070281_+	0	0	0	0	0	0	0	0	1	0
chr13_32937412_33026918_+	1	0	0	0	0	0	0	0	1	0
